title,url,publish_date,source,category,title_clean,vader_score,vader_label
"IHSG Berpeluang Lanjutkan Koreksi, Simak Saham Pilihan Ini - Liputan6.com",https://news.google.com/rss/articles/CBMiowFBVV95cUxNRkRLaHlnMXliaFdNU1NSVmtJSzdmT013ZF9CTHY4aTlOMEhyZHQzNURMbXE3a3ZwV29oUTZmdTFhbE9XUXI0Z1N2cTBVRm9hNzFMLTVwejZRLVROZHd1bWRRQ1oweVBudEhCM0VEeHRUYzFIdXktcVJvQUZsYjBzRkQwc2UyaUxRRVJoVEVpdk90eGxOTmFGaFVZdEM1WVhORS040gGaAUFVX3lxTE9UN3NwdEJKbkl1S3Q1bHFSYUVGTkhXbDdPeWhCMWl0U0ZHMmZfc2JudnB3RzJsams5Z0hQM0trcklJZVhtVUhPaG01NF93dlBfVlJHR0ZHdjBKbUFvNDNHVE5QeEo3TUswdm9oLVdJanBQWUJKNVo2ZWJTemxSQmtabHlqWEQ4bE1QejZEUFJNdUg1VzJjdUxQS3c?oc=5,2019-06-18,Liputan6.com,Ekonomi,ihsg berpeluang lanjutkan koreksi simak saham pilihan liputancom,0.0,neutral
"Rupiah Merosot, IHSG Menguat Terbatas - Liputan6.com",https://news.google.com/rss/articles/CBMihwFBVV95cUxNTE4tR01EcldUU3pSclQ1NmNicC1mSjVCTk0wVF8yWWpCdlRNdEM4Wnc3VjQtVDdLWEpLc1p4VzI0Sjd1VzFUZERqT3QweWJWaXdoUl9Zd01ZYmlkVHlsa0ZGcXIwZFpWLWVpRlVxN0dYdlV2MlNNUmZ6RGs0SXp0NkUzdGFtdHfSAX5BVV95cUxPN0prS2FXM3h4UkVJWEZrMHRtTFBrUG5uVjZpUWdFZGxZbkE1blpmLVJJVHg4dVRlQmFlNFRXWG94d2FZYjZBMnZSV1VnQ0ZMRExBbWhQeC1Hc0pwLWxIa3ZEZERwcDZTYU1pQk1BaDVRWEVEdHVndmFEaE1Nd1E?oc=5,2019-02-07,Liputan6.com,Ekonomi,rupiah merosot ihsg menguat terbatas liputancom,0.0,neutral
"Investor Asing Lepas Saham, IHSG Terpangkas 24,13 Poin - Liputan6.com",https://news.google.com/rss/articles/CBMinAFBVV95cUxPU2lSOHlBZjBZdXhtbDRHNmVNcTloSGdHQlJwNUR5R2VwR01sbm5WdDYyWklJTm1kczY4V0FqNmM5blpXWk91UVJ3UWtTcElWaDh0WDV3YjJqWU1uaVBTNVdSb1B1Yk9JZlNQVGZDenZqV1ZmZUtGUlktQTlFQ3JFS21DTkF2VzJoZEROaER4cDVaY2tXMmRVZmtrZmTSAZMBQVVfeXFMT1lDTFlCcXN6dVRxYUdhZ2ZMVFVpdDdwQlg0eEdYWU5YN3VrbEUydmRualRDS1g1ZE1RYmVKSGRRVi1NSHVaSndDMVkwTjRIbTIzQzgzTkhHaF8xRlJlNW11a3JjNWI0R2t0bmd4amltOTlfV0J3eHZrQnBXNmdqMHV3WjJfbmJDT2h5X3B2d2NJNjJj?oc=5,2019-01-28,Liputan6.com,Ekonomi,investor asing lepas saham ihsg terpangkas poin liputancom,0.0,neutral
"Investor Asing Jual Saham, IHSG Dibuka Anjlok ke 6.126,48 - Liputan6.com",https://news.google.com/rss/articles/CBMinwFBVV95cUxQMlpmNHptV1c0R3RZeERVdHBkRDVfVWNmUzFtY2dwdVdabFVYRmhLRzhHd0Z6emRKbmR1d2J5VVpzbEQtbFhRV0ZqRWZ6ZElrNm9HdDlSSHVNSWpfeUZMQWxuYjFCZ2hiU2pib0czcW8xZWVhUm5sZWpFTDNsQlFiTVBXaTRON3Q0TUFvQ1ozYmdXdkhSOFVTX191U0dtemfSAZYBQVVfeXFMUERnR1VDTkRDT0o1RU9yYUxWaXQxUDRqUFlQLWNJcFMwVko5QmY0NXp6Y2w0UndwZXZqOEV1S1RoLXpTM2lqWDRITlo3enhfODgyMG5iSUF1Y0QxcFpkdURQQkdldThmN0JQalBKOFJTbC1wRTZVVFRwUmdLNUloYkN2ZjVQZVRQZ2JKdmRnS095RVZEel9B?oc=5,2019-11-21,Liputan6.com,Ekonomi,investor asing jual saham ihsg dibuka anjlok liputancom,0.0,neutral
"Sektor Industri Tertekan, IHSG Ditutup Melemah ke 6401,88 - Liputan6.com",https://news.google.com/rss/articles/CBMioAFBVV95cUxQNGc5RDRqNzRVOEVuQkk3TTBGaXh5SmFwS0JsRUdQekVzM0xxRWdnSHB5bUR0amdFdEMzVDJMRERSN3VpNnFEUEJoRlRUTDN6TEh1UFI1Q2xaZk5pN1VHRXA1S25HdTB0ZFZnUndJZXB5WTMyM19jQndtN19YRXh0OGtnbTRxbFpDVWtxTGlMVUNoWHM5MTlwanI1SWdyVUZQ0gGXAUFVX3lxTFBGMVljSUJkY1E3RDFtV0ZyLXo4SWRNYWJHbHJOX05JcUZ1MTRwRDBWSmRqWTBLZFdXcVZjWng5eE9IZFhvTXJ5MUN3X2JaUndGTWlYYjlwZUtjWHdabnBfV3ZvbEllZ1prWmpzTDk3LVI0V010eXVEaFhaMnROVDd1eDd1RGpYZFFkdnp6YXlEVmFKUG1mY1U?oc=5,2019-07-15,Liputan6.com,Ekonomi,sektor industri tertekan ihsg ditutup melemah liputancom,0.0,neutral
"Investor Asing Borong Saham, IHSG Ditutup Naik ke 6.284,37 - Liputan6.com",https://news.google.com/rss/articles/CBMioAFBVV95cUxPZ0dkdXM3Q2tKbF9jRTg2SDZ3U3QtSGFXUVR3NTd0UEdtY3N3RElIZ1dxZUNWSUlETk9mS014X3B4OHVWQXR5OWhZbnlEcC1iRFBUNmZQUUJraHZ3OTZvVzFrekwyRk5SNW9UR0hrYjM1VGdpTENYZGN4bDdHQTJqM0EzNlhrakM2QzFIV3RmYUtwZk54a0cyR1dCY0x6cE5K0gGXAUFVX3lxTE5mbjJXMlI1OGNfY0RkblBDWWRMSGFYRUR0eDNoX3BoeVZIbFFtdmJsUDZtSF81UDRRM0xraWpTb3paNlBPU1JJOVNQWWF2RjBqb2F2VzB0LW8tdXdsczBISzVDb0NneGlpbTlEUU9SUHRqLUw4b1lkeUZzNkV3STJWT3Z1OVpzTzhfdFFWVzM5eDEtR2dudDg?oc=5,2019-12-20,Liputan6.com,Ekonomi,investor asing borong saham ihsg ditutup naik liputancom,0.0,neutral
"Tren Positif, IHSG Bakal Melaju ke Zona Hijau - Liputan6.com",https://news.google.com/rss/articles/CBMikgFBVV95cUxQZjEwcERYSUo2d0RIUFAxcDRBeVNSclgyXzNTSlZsUW04aXdIR2lXUmx5X2h3TjVHcmZ1ajFfeC1JYkhQRlVMOUpPVk5EbHA1LUp3UTZ5eEF0Qlp3VnB1LWpYZ0FSckpRV0dONlp3TkRwYzM4MTNYMGdrT3JSS3c2ckU3TXV4RTVyTnRQS3NGUkJvd9IBiAFBVV95cUxOaUZiTG81dy16NXBGbkt6RFNtcC1YYlpDbEpyU0Jjb29GejF2S3p1NVpJQ0o2OUMyNkJiQUlYMVdtVGljZEpuWHAtcGE1V08xWmsxWjg5VE90RFQ3blk5c1d4cjJKV0hkaG56a09JREV1ZHZYTlRtNHhVRHJLZEljNU9IbXVmS0tN?oc=5,2019-08-30,Liputan6.com,Ekonomi,tren positif ihsg bakal melaju zona hijau liputancom,0.0,neutral
"9 Sektor Saham Tergelincir, IHSG Terjebak di Zona Merah - Liputan6.com",https://news.google.com/rss/articles/CBMinwFBVV95cUxNLWZFc3NOVnE2S1FBMVRmdHhPeVV4a1FoR2dlUG9BZTNlazgxdTFZcnVVY2hPQi11RHFOWm1xYVpGN0Z3RmhIZzhEYk16ekZuSEdDNXJPOUNyUFVKQm9GeldDNmVqNlFQREFuVmVad2tGZmViWVZjWUhLXzRia0JBNmVSVWg3SzVjWm1fSmxXb2VUVk83Ukd2U2NGY2Q0bkXSAZYBQVVfeXFMUFpIaVJiZ21BWElhX0RGclFETnRBa2xjMm1rdmVuall4eXRHcEVyejFQZmpiMWR1Rkp3T09zWnJleDNvcTZtQ2lrRktoUHNIdXZDSnlPbGdFdHpURmJtM2xuXzh3ZDdaMWN0TXZJLTVUYkkwdGFQZFB4Z0dHWE13MHlmeWJfaUFxb2s0OTlodWlMMnRzUktB?oc=5,2019-06-17,Liputan6.com,Ekonomi,sektor saham tergelincir ihsg terjebak zona merah liputancom,0.0,neutral
"219 Saham Menguat, IHSG Ditutup di Zona Hijau - Liputan6.com",https://news.google.com/rss/articles/CBMikgFBVV95cUxOdXg0VTRqOWs0Qzl6R2VCQkdRTW5iZDFLYng3SVR4ZjBTRmgxRVN1cm0yNm4zMWxDZzFZQ1ZYUndsY1Q4eFNkekF1QmotWXRtZzZfWW1EelhtYm45MjJzanM4ZEJzalRGcmEtYU9SWXNpd3RqaVpCLWwzZHAyZTFRRlNFalcyWHlUUkF4U3NxV0hXd9IBiAFBVV95cUxOeHFGTGJXaGhYV1AxZWlKSGR6RjV0aURud2Q1eTFPSjVBTE9UV25SZnNrcXV0cm1VQVBHbU1jdFZaXzF2OHh1M2hLSUpaTUVVZ0V4OEhaTHRaMjMtM2lWOWJsc1lNajRfQmdUTzd0eTlYWGd2NGhYaWw1YnI4WVlCRjNLd0h0WUJj?oc=5,2019-09-05,Liputan6.com,Ekonomi,saham menguat ihsg ditutup zona hijau liputancom,0.0,neutral
"Investor Asing Beli Saham, IHSG Dibuka Naik ke 6.304,81 - Liputan6.com",https://news.google.com/rss/articles/CBMinAFBVV95cUxOX3Ezb0NBdlNwcElDdXpSLV9NS2taYlFNejJ1ME5DSG1Gcm1zMDV6Ykl5QXJGZ240aWUzUjJtQy1TaWhOMXJTVXFnVjgwcVpTSHA2d0N0d2llU05sSGNnNGtyZ3I4dFFrZHNVTFVJUl9XQ0ZSVDRDMWxsblBkZWZCVGFxVUxzRXNJOUdXZGJwZFJnZGdKcEV1NHlYX3nSAZMBQVVfeXFMTVZzbEIxOVFuSXNEay1jb3BLa0xwZmUzUjE4a3o0bndfMXVOMm1seTRLMlFqWkRFVi00U1R6eTZqRmhIOWIyem9GUlo4eThnT0xMT0lvMWY5M0VsNUgtYndPeUZLTUtrTHlJaUZUVkRQeE81THZWQ2JKOVZUMUZvbmlmNXpxa2YxOFkydnVsN0ZSYldB?oc=5,2019-09-03,Liputan6.com,Ekonomi,investor asing beli saham ihsg dibuka naik liputancom,0.0,neutral
"Investor Asing Jual Saham, IHSG Dibuka Menguat ke 6.271,90 - Liputan6.com",https://news.google.com/rss/articles/CBMioAFBVV95cUxQV0l3UVNfSkFWeGZnWERVNDJ1LVJOaFh3OXMyWThtQlpiZk0xVURic0R4TzhkaXlVM0hrOGlmVGUybGhfS3Joa2RPaEhzc2xYbUpSd1B0ZlVUM1VqLUtHZXN6UmtQSURUU1FZMnpjSEg5eWx0OWtJT0pCYnpfUWF4SFUxb29WZkdjT1Y3M0JUZTFfUmQ4eWJKUGsyckpoVzdx0gGXAUFVX3lxTFBnN1h4VzdXS2xTVTY0bXJPT1F1YjJSeHo0czFxTDVHMG5xLS1SSEtXTVQtZUJtU05UY3JWWVdib2tVWk5zS2poM0ZaRDc5UU5abDlFcmNjODJnaFZyaUpGdV9KM29rRkxjSmpDVFBaUk91V01QSWlrY3pzczRnUmhDSDVoMTlmeDBUSkJTR3gzTGJKQU1rTTQ?oc=5,2019-10-29,Liputan6.com,Ekonomi,investor asing jual saham ihsg dibuka menguat liputancom,0.0,neutral
"Rupiah Sentuh 13.980 per Dolar AS, IHSG Menguat 57,90 Poin - Liputan6.com",https://news.google.com/rss/articles/CBMioAFBVV95cUxOdi1WX3RQU1AtcG9fRHlxVE02SHNjdWVkUDc5ZXF6V052QTNtM3VQdjJCRnVpWVBYQ3g0TjZnaWZzODVUYnZYSHdTX0xPRjZ0cjNfRWt0MmhGR3FseE4tNlhpdUFZb3JwTVBmaFFCNlpMZnBleDVoWVBlZ0tSN3ZrNGhyOHBlNDVYUWNqWm8yeS1CMlVEbW1zLVdBVGJhclBK0gGXAUFVX3lxTE9DSHBMYVdlcUVRanNocEpHWmlFMWxJb0R5UDVCcmNDV3N5SC05elR3ckV6Rm5mWG91UkRrRkVwQW1zMzF2TGJ4Tkl2dWdmaXhIcUFhS1JUZjByWjlPaUVGSmNhWDBGSFE2cGxJTmVORmZIWENNa1owN3lmb0VaOGxZMERPYmliRFAxMGRROWlYRnk1Z21YMW8?oc=5,2019-01-31,Liputan6.com,Ekonomi,rupiah sentuh per dolar as ihsg menguat poin liputancom,0.0,neutral
"IHSG Menguat, Saham Aneka Industri Catat Penguatan Terbesar - Liputan6.com",https://news.google.com/rss/articles/CBMipAFBVV95cUxPdWlFRjFmQ25CM0JfblBENFNQcnZMd3VPbTJtdWE2dXRfaDVqa0d0dnFyTjdsSkVzSDlKME5kTURnVlM1SjlsOFNmUlpYVXYzcTN0Z0p4ZWRPellHNXY4ejZDUlhDb1dZV1pSdjFSRi1MUGhWRlI2OWtSbERielF5b082S2ZhbVJELXQ4NFNwaW9CeXhDTm9BZjhXVk1BRGVJOWRTRtIBmwFBVV95cUxQYnk2cWZqYmRfTXRhWkdPVDZTV2J6b25HaHh1YktOb2Nab1VyTjJTRFFsVjl1clF4SEhfeVp4Z2o5bDVOT044MUVKYmUtRS1EY1BZOWFGQkE3THg2U2U2MndBZkd6X1Y2dzUtRWJZZ3BpOVJ2QU1WUHRhb3hMSEhPTTF6Z3lndDlwLXVYWW1FMWpNWUpNcFpqWTg2aw?oc=5,2019-03-29,Liputan6.com,Ekonomi,ihsg menguat saham aneka industri catat penguatan terbesar liputancom,0.0,neutral
"IHSG Paling Melemah di Asia, Gara-Gara Aksi Demo? - Liputan6.com",https://news.google.com/rss/articles/CBMilgFBVV95cUxPWjdNck5ORk5PSl9KN0Rfd0ZxdThmYkFsdWZLOENBWWtESDduWThUWHpwNDRQR0h1d0xyVkFSUEVVQ3lsUWhkaFFDU0hvY0pwcncwckpqaGl2UjlBV1RKcWNQdi1CcXpIeTNFaTN2Q2JVRVNiUElDSEZ1b0c5em9ES1d1YzFtQXRnUFZJc2dWenp3QVA4WGfSAYwBQVVfeXFMTS1uNGRCUjlnM0VsRzRzeXYyU0tSaVhNUm4zTlMwbThGT18wV0Z4VVlwcU5VM3lINGllYk04Xy13aXdVUFU3VEJxMUpwTm9FZ1JzUkZUZE1zYmpxMVltRktnOS1HNGNhQWg5YVhZX191RHVsS1lVQjRKd2FlM1c4NEQ3Zk42QnI1Ml80Uzc?oc=5,2019-09-24,Liputan6.com,Ekonomi,ihsg paling melemah asia garagara aksi demo liputancom,0.0,neutral
"Sambut Akhir Pekan, IHSG Ditutup Menguat ke 6.282,13. - Liputan6.com",https://news.google.com/rss/articles/CBMimAFBVV95cUxPNm93SDU4Q1VRTnhrdGt0QjJnUWE4LXRBRy1Ra0ZyWlNNUkVFRlEweU5qUXY3OGhMdXFkTDVOQjUxbno5VXd2UWNsNkR2NTU2Sk0tZ3hOZVRYTjNfTlllZjRFd1d0R1I5bGFMYmNCTlZCOHU2UHZtY05iNnZ2RmpMR29BN0owRHl4a3FHX1NWZmVNOUNBeEROS9IBjwFBVV95cUxNZ1VNYktvcmFVclZGa0dheDJtcG14RUktSU1mZmhCOWJqODNOVGtYc2RaZTNLSGU3LUczd1lkSFJhSVFCWXUxM0tEa0xDaTFJbzFRbTNPUk12OVhFYm1JdkowQWxqdkMyOWs4RnBnWFVHSWFLU08tbmQ4R1NwVnRmU0JjOXg2RUoyNzZ6V0FKTQ?oc=5,2019-08-09,Liputan6.com,Ekonomi,sambut akhir pekan ihsg ditutup menguat liputancom,0.0,neutral
Saat Harga Saham Terjun Bebas - Kompasiana.com,https://news.google.com/rss/articles/CBMimAFBVV95cUxQMURURnVmNEpzU2hWMGNMZjZLM2Q3ZzQwTTQ2UzFHOHgwYlZRQkxoME4zR2MyTTZPbHdtR0tBVVVkYzFDNDM2ZWNycTJHUmRyUEp6UkZHWWRRTWRyZmlSZC1LcTRfWjdsekV3MzVuS3l6X3FtT1ZmeUNDLWlERDZxbkdmc1ptMmNMNXNVR3o4Z1dYbDlWZktLNA?oc=5,2019-05-20,Kompasiana.com,Ekonomi,harga saham terjun bebas kompasianacom,0.0,neutral
Bagaimanakah Mekanisme Pembentukan Harga Saham di Pasar Saham Indonesia? - Universitas Airlangga Official Website,https://news.google.com/rss/articles/CBMilwFBVV95cUxNZnJrNXlWeFlyNk1pSlo3cE1ERVdic1ptVW0tYWtmS0JyS0p4RlhMUk5pTmtCb2NTVk1kbmdBclEyRVA3bm85eWlGOU11emZxdEhneEhjWFlpdXA0QmZSTEE0VmdkT2ZnbmtVRGN3aEJWdFdacU9Xc0hiYU53OXJUZHpBVHJFdkVtbWttbXBxZmh6ZmZnYWpJ?oc=5,2019-11-14,Universitas Airlangga Official Website,Ekonomi,bagaimanakah mekanisme pembentukan harga saham pasar saham indonesia universitas airlangga official website,0.0,neutral
Perusahaan Incaranmu Melantai di Bursa Saham? Ini Tips dan Trik Membeli Saham IPO - Pluang,https://news.google.com/rss/articles/CBMiVEFVX3lxTE01YkJYQ1pHU2NkTXNDOHpvV1ktRXZySjJyWEFDVk04YkNaWWcyMnRNNWUtVmFWZ1BSaXJ4RmpsZExUSm9QWG82V2ZNTGVmY2VZVTcwUQ?oc=5,2019-10-23,Pluang,Ekonomi,perusahaan incaranmu melantai bursa saham tips trik membeli saham ipo pluang,0.0,neutral
Memahami Lebih Jauh tentang Delisting dan Go-Private - Hukumonline,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQNmN0NEZWQl9McHZydzB4TWtNa19zaWVnbDZIN2FNYjA1cjg4RkpxTzZzZ05JZUhWcTU0RXRoY3BEbTBaaXc0UVBoSF9XMktjLTYzZ09PSW1GMHNnaTdRYU5WT3pnR21ZMU1DRlhKRnFUWE9yRWtZbHoteTY4d3BZa0NzNkFQZWZJTENVbkR5SThkS0dtUHBoOE1OV1QxNW9OVnFXRjV0UzM4QQ?oc=5,2019-09-03,Hukumonline,Ekonomi,memahami lebih jauh delisting goprivate hukumonline,0.0,neutral
Gojek Siap Melantai di Bursa Efek Indonesia - Voice of America Indonesia,https://news.google.com/rss/articles/CBMikAFBVV95cUxNekZYcTNhZHpwMXlSbFp4WXJRR2hrcG9YUEFaWHg0b0ZSbmZ4VFBJaGhQZVRJbUlzUnI0QnlET3FxYm5JVzlrQkZzSVlYQjVpNW13dWd6elNCbGYtV3VvM3duOFVVaVY0MmNad0R1MFVLT0JzRXhnOVd2aVVkUnM2Q0FVYjdhQWlBVUtudzNmdFPSAZMBQVVfeXFMTVcyZkxBU0NuRUIzRS00dHJwYVhYUk9DWThsNnoyS0U3SEttd0E5cFFsUk5lZGFTNFIzZmtWT0xhWmpjRTU0SlRleHZxQVBJb0JIOGZ0dDRXZVpaZlN6bDVrZ0lRdjdWbnZpTU1PTmZsWEFwQjM5bzJ0QkxqU2ZRSEllbGNnUDQ4Y1B1bzVmT0F2UDlv?oc=5,2019-11-12,Voice of America Indonesia,Ekonomi,gojek siap melantai bursa efek indonesia voice of america indonesia,0.0,neutral
Perbincangan Hangat Mengenai Saham Freeport Indonesia - ajaib.co.id,https://news.google.com/rss/articles/CBMikAFBVV95cUxOdVpyOHlmV0NvSHl3LWUyelozX01kM1dpalRZTUR5VWtCaGE2Zzd3UEJVTUh0LTFYMTk1ZlF4RWtXanN3WVZBUmVrOUpNMm50T3RhcEN5ZXFURWNpVkR5VFNkSllxZHFxWFpQZDVmUGxlOXBIODE5ZFloXzlpZl9uczJRRF9fWC1uVG5zaTN5dU4?oc=5,2019-11-02,ajaib.co.id,Ekonomi,perbincangan hangat mengenai saham freeport indonesia ajaibcoid,0.0,neutral
"Hari Terakhir Bursa 2019, Investor Pasar Modal Capai 2,4 Juta - CNBC Indonesia",https://news.google.com/rss/articles/CBMivgFBVV95cUxNVGFqNm5ubFkzZElJZ1BRWWo0d0F5aksxWGJ3bnVCNDRvR2NCVGRTWnFXZGl5TnJjYXRMMUJmZXFyMEwtbFE3elVzaFBpNldkM1NyZHA0SHEtV09hczJSNkFZMl9yRmtGTktEUHFZdTlra0FVTm9mZ1dhWWV5UW9YMGZpbklnR1RWdHJFaEUwazFFLTZQTDlZZFhYZTJUQkhNaUQ0QzBaZWU4VGIyeGdYOEVjdDRTcXZtVVlqa1lR?oc=5,2019-12-30,CNBC Indonesia,Ekonomi,hari terakhir bursa investor pasar modal capai juta cnbc indonesia,0.0,neutral
Dua Broker Global Hengkang dari Tanah Air - Kompas.id,https://news.google.com/rss/articles/CBMie0FVX3lxTE54a05fSWpFR05xVlN6OVVLWU56bmRQTDRuVE9ZQm16czRCSFZwN0YydC1EY3ZhbnMxTFp3dTFIZ1kteElsaVhyTDhBMHpVNU16TEoxRHVJVHVEdTlvWnBDZmh6VnYycVF3VFo0b3VZNHAwYnNuVmVBa2xUbw?oc=5,2019-07-18,Kompas.id,Ekonomi,broker global hengkang tanah air kompasid,0.0,neutral
Cara Investasi Saham Online untuk Pemula Bersama Stockbit - Stockbit Snips,https://news.google.com/rss/articles/CBMihwFBVV95cUxQWjc4eVZ6eVNXMkhONDF0THNXQ1dJa0M1elhLYXAwNmExT3dGUm8yME0zcDJzRXVpNkUxMjNTejkwbHJFNVNfUUJRVkZMRkhqSGtNNlI1TS1EdjJrRlNYOVlVdjhOSjJLaWZmNVBQcGhVVTFtNURQZ3BGOS1MRi1sRmd2X1lYNG8?oc=5,2019-01-25,Stockbit Snips,Ekonomi,cara investasi saham online pemula bersama stockbit stockbit snips,0.0,neutral
"Return Dua Reksadana Narada Turun Tajam, Begini Isi Portofolionya - bareksa.com",https://news.google.com/rss/articles/CBMiuAFBVV95cUxOLVVuSEZSUjRoMzhBYnQ3d0ZSVFEwV2xBdEVZa25jck5VMHAtSk9xVGVUZEItQjhRV3BzdE4ycUluTU5qazdJSXI4YUVWWndoSTRpV1pTektSYmdxQkpfYlYtdFFUMkI5OGc1Qk8tV1ZWT0V4Q3RRd1pSRGoxYUxPVHI0VTkyaDU2dm5jTW5fRHA5Znc0bXlzVmZIODJxc2RwVlRiMGxDV09hLVFYVXM1bWZJMTVjRWpC?oc=5,2019-11-20,bareksa.com,Ekonomi,return reksadana narada turun tajam begini isi portofolionya bareksacom,0.0,neutral
Perusahaan 'Mini' Sudah Bisa Melantai di Bursa Saham - CNN Indonesia,https://news.google.com/rss/articles/CBMisgFBVV95cUxNVWFsMFJMRzNOcGR0UWhod01yejZvWXRmNDJ1WEp0eWpiZm9CSGhfb2FmRGJ3TjNlTG15akRZeU1ORlZyVnhFMHZ0NXNGLUN4Ylh3VmNzVjFIOWNvb3BULWxULVRINEhVSHl6UWVUbDA1TXpaN0l1TkVzSkQ2VGJ6cF8xQ2dLRVJPTFd2bnNNSTlXYU5acnhwYllEVU1LbGNDelk4T3NZYkN6ckFkX2tVdzRR?oc=5,2019-08-01,CNN Indonesia,Ekonomi,perusahaan mini bisa melantai bursa saham cnn indonesia,0.0,neutral
"Kisah IPO Semen Indonesia (SMGR), BUMN Pertama di Bursa Efek - KONTAN",https://news.google.com/rss/articles/CBMilgFBVV95cUxNMnBzeExiRm53VXM2VmZZeF9VVWl6S1gwVDhId2k0eXhnYnhUNlluaTlGWkktSlN0aWJ2OUJSTVhVM3otZWlVWnRfOUd5aVpKeHJQVjFPeEJLenVubDU3ejNhVkxNWjBqTlhFSVVxVHVtR0tQUWVYMERYTHpzSzFHOTN4YUstN3NXazdvLXNLalo4Q3JZTXc?oc=5,2019-08-17,KONTAN,Ekonomi,kisah ipo semen indonesia smgr bumn pertama bursa efek kontan,0.0,neutral
"Ini Deretan Harga Saham Tertinggi di BEI, Mahal 'Ga sih? - CNBC Indonesia",https://news.google.com/rss/articles/CBMitgFBVV95cUxNVE9RaE1FM3hMUEV6SzlEUllkZ3YzbHhyQXltVVdYN3F4VGNLYWdIanRqT2NsZlJCLVVpTllaQ1BfVlU5TjhGRTZBbjFPWGhUUVB0YWVLTjc4ODdJZW8xRUNITDJtcHRtLU1DNzVYVlJ0THU4SnBxZldLTkJGR0cyc0lGdHJxX0VRdWpuVVVjR2ZNaDJYTnNEcE5tVFhjN1NzaVNiRnJ0M3pEQVRtUUdDMXdEZndQUQ?oc=5,2019-10-24,CNBC Indonesia,Ekonomi,deretan harga saham tertinggi bei mahal ga sih cnbc indonesia,0.0,neutral
3 Bekal Penting Sebelum Beli Saham SMCB - ajaib.co.id,https://news.google.com/rss/articles/CBMifkFVX3lxTFBjTld1WV9VZ2ZYWVQzMU9KYndtd01ZTmt6V29PUnN2aGRNMFpReGRxb2RzWGFfSnpNM1p3U09SX3lxU0dsanpsWWp4RTVSemw1UjJZSzQ3LXFzRmduRXIxVWxNb1R5RTQteER3U2hYY1BsYlNjVVRVNjdvVEFlUQ?oc=5,2019-10-24,ajaib.co.id,Ekonomi,bekal penting beli saham smcb ajaibcoid,0.0,neutral
Aturan Penerbitan Surat Utang Diperketat - Kompas.id,https://news.google.com/rss/articles/CBMiekFVX3lxTE5GN29SOHlTWDI0d0s4SFQtUzNkTTBVZWpoOWlCWXRZSC1lWnp6NU91OUZwckZUS242WnM4UkU0ZGo0d3E0bnBlSUxJbmdZN0tMTHQwWTZ5Tk4xNk50a3YtVEZhOTdkVmNfTUFkNy1wLTNteEdFWXZrS0dB?oc=5,2019-02-19,Kompas.id,Ekonomi,aturan penerbitan surat utang diperketat kompasid,0.0,neutral
Fenomena IPO Saham Mini dan Harga yang Melambung Tinggi - CNBC Indonesia,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOMHhVenBTdEFJSVRyR3Zqai1sNkZVYlpVZHN6UUhWd0pRQ3pydFRpVmtPRFRsT3czcUMtQXdhR3ljNk42VEU2cGpZYk9iaDVtN3VIYXl5YmNNSkZyWm43c2phbHlHVUt4UkNmcGpMRl96Y3loUDVEY0lJb0xOX05fUkhqSHBrcEhKblRjZElSUHU0MkdfOWo2M2xmNlhfczZUbzJIWGEzdGZ1NGZEWDZtQ05IRlEzZUFO?oc=5,2019-12-05,CNBC Indonesia,Ekonomi,fenomena ipo saham mini harga melambung tinggi cnbc indonesia,0.0,neutral
5 Fakta Saham Truk yang Harus Kamu Ketahui - ajaib.co.id,https://news.google.com/rss/articles/CBMiggFBVV95cUxPTmV6NFZiQzcwekRaTG9DYkhkb2ZraGxFZ3ZodFhaZTMyYWh1d1hyTmZpbTZUbnhVeklSOFdmSGhRcE9SdUE1UW5NTmExWWhpdUpOWDdhWlpkdjdCVnU5ZTFCQXp2MUVfMXBUdHM2LU5nSGI2WktkTXNfd1Y5OWNnXzFR?oc=5,2019-11-13,ajaib.co.id,Ekonomi,fakta saham truk harus kamu ketahui ajaibcoid,0.0,neutral
"Grab Rencanakan Opsi IPO, Akankah Dual Listing di BEI? - CNBC Indonesia",https://news.google.com/rss/articles/CBMitAFBVV95cUxPd2NMeE1GaUozR0lzQXljc3dNbWdkX0RTLW9Kd2E3SVNmeUhQTlZHSUE1aVpyVFpFNU14N285ZDlHb2Nfck5ra1BKQ1FLUGplcElrUV9VaE5IWmJGZGRsYld5OEVxNUt4Z1ZTcHRDVzhTVlR1Q21lTVBkcUNaSGlaQXF0c0YzTEozWERxZzY3NG5Ndmp3cEtxeGttRHlVS0pTR2UwZFoxdkg0NlRoam8ya2lrRFc?oc=5,2019-11-18,CNBC Indonesia,Ekonomi,grab rencanakan opsi ipo akankah dual listing bei cnbc indonesia,0.0,neutral
